employee_id,full_name,department,designation,employment_type,shift_type,work_mode,date,clock_in_time,clock_out_time,total_work_hours,tasks_completed,productivity_score,absent,overtime_hours,leave_type,late_login,early_logout,project_deadlines_missed,burnout_risk_score,manager_id,location,salary_band,performance_rating,years_with_company,reason_for_leave
EMP1951,Employee 951,Consulting,Consultant,Full-time,Rotational,Office,2025-02-17,20:01:00,04:01:00,8.0,9.0,81.53,False,0.0,,False,True,1.0,9.85,MGR510,Sydney,Low,3.79,5.5,
EMP1836,Employee 836,Customer Support,Support Manager,Full-time,Rotational,Hybrid,2025-02-11,99:99:99,05:56:00,8.0,6.0,71.74,False,0.0,,True,False,1.0,14.98,MGR449,Bangalore,Medium,3.91,,
EMP1193,Employee 193,Customer Support,Support Specialist,Full-time,Day,Work From Home,2025-02-12,10:03:00,18:03:00,8.0,12.0,84.43,False,0.5,,False,False,1.0,12.35,MGR288,New York,Medium,4.26,9.5,
EMP1196,Employee 196,Finance,Accountant,Contractor,Night,Hybrid,2025-02-02,99:99:99,,,,,True,,Unpaid Leave,,,,,MGR298,New York,Medium,3.56,3.4,
EMP1692,Employee 692,HR,HR Executive,Full-time,Night,Work From Home,2025-02-15,22:36:00,06:36:00,8.0,6.0,78.74,False,1.0,,True,False,1.0,12.29,MGR568,Sydney,Medium,3.74,4.1,
EMP1152,Employee 152,Consulting,Senior Consultant,Part-time,Rotational,Work From Home,2025-02-25,22:56:00,06:56:00,8.0,7.0,71.09,False,0.0,,False,True,2.0,8.75,MGR700,New York,Medium,4.27,6.6,
EMP1684,Employee 684,Sales,Sales Executive,Full-time,Night,Work From Home,2025-02-06,22:51:00,06:51:00,8.0,11.0,80.58,False,0.5,,False,True,0.0,13.57,MGR239,London,Medium,4.88,7.7,
EMP1916,Employee 916,Customer Support,Support Manager,Part-time,Rotational,Work From Home,2025-02-09,20:42:00,04:42:00,8.0,15.0,75.95,False,1.0,,False,False,0.0,11.44,MGR473,New York,Low,3.55,2.2,
EMP1245,Employee 245,Finance,Accountant,Contractor,Day,Office,2025-02-28,08:02:00,16:02:00,8.0,10.0,75.74,False,0.0,,False,False,1.0,14.28,MGR627,New York,Medium,4.0,6.4,
EMP1726,Employee 726,HR,HR Executive,Contractor,Rotational,Hybrid,2025-02-17,22:13:00,06:13:00,8.0,5.0,72.63,False,0.0,,True,True,1.0,8.68,MGR549,London,Low,4.48,10.0,
EMP1663,Employee 663,Customer Support,Support Manager,Contractor,Night,Work From Home,2025-02-05,20:22:00,04:22:00,8.0,13.0,73.36,False,0.0,,True,False,0.0,13.1,MGR303,Bangalore,High,3.85,2.0,
EMP1376,Employee 376,Finance,Financial Analyst,Full-time,Night,Office,2025-02-23,21:34:00,05:34:00,8.0,10.0,76.87,False,1.5,,False,False,2.0,12.46,MGR574,Bangalore,Low,4.35,8.5,
EMP1292,Employee 292,HR,HR Executive,Part-time,Night,Work From Home,2025-02-06,22:46:00,06:46:00,8.0,12.0,74.18,False,0.0,,True,False,0.0,8.49,MGR202,Sydney,Medium,3.75,5.3,
EMP1260,Employee 260,HR,HR Manager,Full-time,Night,Hybrid,2025-02-19,20:50:00,04:50:00,8.0,15.0,91.88,False,0.5,,True,True,0.0,12.66,MGR662,London,High,4.88,8.0,
EMP1030,Employee 030,Customer Support,Support Specialist,Contractor,Night,Office,2025-02-07,21:49:00,05:49:00,8.0,11.0,85.16,False,0.0,,False,False,0.0,8.59,MGR367,Bangalore,Low,4.47,8.1,
EMP1673,Employee 673,Customer Support,Support Manager,Part-time,Night,Hybrid,2025-02-27,21:51:00,05:51:00,8.0,5.0,89.84,False,0.0,,True,True,0.0,12.93,MGR258,Sydney,High,4.75,8.0,
EMP1593,Employee 593,Engineering,DevOps Engineer,Part-time,Day,Office,2025-02-12,09:48:00,17:48:00,8.0,14.0,86.13,False,0.5,,True,False,2.0,11.95,MGR597,Sydney,High,3.6,3.6,
EMP1028,Employee 028,Finance,Financial Analyst,Contractor,Day,Hybrid,2025-02-16,09:52:00,17:52:00,8.0,5.0,74.4,False,0.0,,False,True,1.0,8.89,MGR461,Sydney,High,3.57,8.1,
EMP1135,Employee 135,Sales,Sales Executive,Full-time,Rotational,Office,2025-02-21,21:20:00,05:20:00,8.0,13.0,87.84,False,0.0,,False,True,0.0,13.34,MGR411,Sydney,High,4.0,4.4,
EMP1928,Employee 928,Customer Support,Support Manager,Part-time,Rotational,Work From Home,2025-02-07,21:20:00,05:20:00,8.0,14.0,76.8,False,0.0,,True,True,2.0,13.21,MGR687,London,High,4.8,6.8,
EMP1877,Employee 877,Finance,Financial Analyst,Contractor,Day,Work From Home,2025-02-07,09:29:00,17:29:00,8.0,7.0,94.03,False,0.0,,False,False,2.0,13.63,MGR289,London,Medium,4.72,2.2,
EMP1885,Employee 885,Sales,Sales Executive,Part-time,Rotational,Work From Home,2025-02-23,22:51:00,06:51:00,8.0,7.0,81.01,False,0.0,,True,True,0.0,14.94,MGR606,Bangalore,Medium,4.68,8.2,
EMP1975,Employee 975,Consulting,Consultant,Full-time,Rotational,Work From Home,2025-02-28,20:50:00,04:50:00,8.0,6.0,93.75,False,0.0,,False,True,2.0,13.63,MGR355,Sydney,High,3.63,9.6,
EMP1150,Employee 150,HR,HR Manager,Part-time,Rotational,Office,2025-02-20,22:06:00,06:06:00,8.0,7.0,91.48,False,0.5,,False,True,1.0,10.1,MGR478,London,Medium,4.9,5.4,
EMP1470,Employee 470,Customer Support,Support Manager,Full-time,Rotational,Hybrid,2025-02-01,21:31:00,05:31:00,8.0,5.0,93.68,False,0.0,,False,False,0.0,11.32,MGR599,New York,Medium,4.17,9.7,
EMP1948,Employee 948,Engineering,DevOps Engineer,Full-time,Night,Office,2025-02-15,20:21:00,04:21:00,8.0,14.0,87.03,False,0.5,,True,False,0.0,12.16,MGR626,Bangalore,High,4.38,1.7,
EMP1787,Employee 787,Engineering,Software Engineer,Part-time,Night,Office,2025-02-18,21:45:00,05:45:00,8.0,5.0,71.9,False,0.5,,True,True,0.0,10.83,MGR299,Sydney,Low,3.6,6.1,
EMP1517,Employee 517,HR,HR Manager,Contractor,Day,Office,2025-02-02,10:54:00,18:54:00,8.0,9.0,84.1,False,0.0,,True,False,0.0,10.59,MGR662,Sydney,High,4.69,1.7,
EMP1709,Employee 709,Consulting,Senior Consultant,Part-time,Rotational,Hybrid,2025-02-09,,,,,,True,,Paid Leave,,,,,MGR227,New York,High,3.92,1.9,Flu
EMP1795,Employee 795,Finance,Financial Analyst,Part-time,Night,Office,2025-02-01,22:58:00,06:58:00,8.0,6.0,73.96,False,0.0,,False,True,0.0,11.05,MGR491,London,Medium,3.5,3.3,
EMP1820,Employee 820,Finance,Financial Analyst,Part-time,Night,Work From Home,2025-02-18,21:23:00,05:23:00,8.0,7.0,85.25,False,0.5,,True,True,1.0,14.28,MGR669,Bangalore,High,3.57,6.0,
EMP1889,Employee 889,Engineering,Software Engineer,Full-time,Day,Office,2025-02-10,08:22:00,16:22:00,8.0,5.0,77.55,False,0.0,,False,False,2.0,8.02,MGR287,London,High,4.71,6.8,
EMP1024,Employee 024,Engineering,DevOps Engineer,Full-time,Day,Hybrid,2025-02-03,08:57:00,16:57:00,8.0,13.0,79.09,False,0.0,,False,True,1.0,11.5,MGR631,Sydney,Low,4.32,1.6,
EMP1115,Employee 115,Customer Support,Support Specialist,Part-time,Day,Office,2025-02-06,09:43:00,17:43:00,8.0,13.0,73.97,False,0.5,,True,True,1.0,13.92,MGR246,London,Medium,4.88,5.0,
EMP1203,Employee 203,Sales,Sales Executive,Contractor,Rotational,Office,2025-02-13,99:99:99,05:38:00,8.0,6.0,81.29,False,0.0,,False,False,2.0,14.91,MGR376,London,Medium,4.31,9.7,
EMP1105,Employee 105,HR,HR Manager,Contractor,Day,Work From Home,2025-02-11,09:46:00,17:46:00,8.0,12.0,72.35,False,0.0,,True,True,2.0,11.95,MGR548,London,High,4.86,9.4,
EMP1562,Employee 562,Finance,Accountant,Full-time,Day,Office,2025-02-24,08:25:00,16:25:00,8.0,10.0,80.54,False,0.0,,True,False,2.0,8.77,MGR303,New York,High,4.03,2.4,
EMP1909,Employee 909,Customer Support,Support Specialist,Contractor,Day,Hybrid,2025-02-27,08:43:00,16:43:00,8.0,15.0,77.38,False,0.5,,False,False,2.0,8.72,MGR301,New York,Medium,3.78,1.3,
EMP1116,Employee 116,Engineering,QA Analyst,Part-time,Night,Office,2025-02-10,22:39:00,06:39:00,8.0,8.0,70.72,False,0.0,,False,False,0.0,14.71,MGR296,Bangalore,Medium,3.66,6.7,
EMP1069,Employee 069,Sales,Sales Executive,Part-time,Night,Hybrid,2025-02-04,20:43:00,04:43:00,8.0,12.0,76.51,False,0.0,,False,False,0.0,9.23,MGR231,London,Medium,3.78,3.4,
EMP1592,Employee 592,HR,HR Executive,Part-time,Night,Work From Home,2025-02-28,22:54:00,06:54:00,8.0,11.0,92.24,False,0.0,,False,True,0.0,14.56,MGR338,London,Medium,4.09,8.2,
EMP1954,Employee 954,HR,HR Manager,Contractor,Night,Office,2025-02-27,20:41:00,04:41:00,8.0,6.0,90.02,False,0.0,,False,True,2.0,13.45,MGR631,Bangalore,Medium,4.67,3.2,
EMP1549,Employee 549,Finance,Accountant,Part-time,Rotational,Office,2025-02-04,21:32:00,05:32:00,8.0,11.0,76.8,False,0.0,,True,True,0.0,11.95,MGR627,New York,Low,4.96,2.5,
EMP1694,Employee 694,Engineering,QA Analyst,Part-time,Rotational,Work From Home,2025-02-15,20:55:00,04:55:00,8.0,8.0,82.53,False,0.0,,False,True,2.0,10.06,MGR575,New York,Low,3.94,4.7,
EMP1922,Employee 922,Engineering,QA Analyst,Part-time,Night,Office,2025-02-24,21:20:00,05:20:00,8.0,10.0,73.88,False,0.5,,True,False,1.0,13.47,MGR489,Sydney,High,3.72,6.1,
EMP1410,Employee 410,Finance,Accountant,Part-time,Night,Hybrid,2025-02-19,21:04:00,05:04:00,8.0,7.0,73.6,False,0.5,,False,False,1.0,9.73,MGR456,New York,Low,3.72,5.3,
EMP1203,Employee 203,Sales,Sales Executive,Contractor,Rotational,Office,2025-02-22,22:11:00,06:11:00,8.0,14.0,92.04,False,1.5,,False,False,0.0,8.16,MGR376,London,Medium,4.31,9.7,
EMP1561,Employee 561,Sales,Sales Executive,Full-time,Day,Office,2025-02-27,10:36:00,18:36:00,8.0,9.0,88.62,False,0.5,,True,True,1.0,8.78,MGR567,New York,High,3.74,7.0,
EMP1963,Employee 963,Consulting,Senior Consultant,Full-time,Rotational,Hybrid,2025-02-21,22:42:00,06:42:00,8.0,7.0,73.04,False,0.5,,False,True,1.0,12.18,MGR209,Bangalore,High,4.61,7.0,
EMP1200,Employee 200,Finance,Accountant,Part-time,Day,Hybrid,2025-02-15,08:24:00,16:24:00,8.0,15.0,81.49,False,0.0,,False,False,2.0,14.43,MGR265,Bangalore,Low,4.71,2.3,
EMP1414,Employee 414,Consulting,Consultant,Full-time,Rotational,Office,2025-02-22,22:49:00,06:49:00,8.0,10.0,88.69,False,0.0,,False,False,1.0,9.54,MGR349,New York,Medium,4.7,9.1,
EMP1923,Employee 923,Sales,Sales Manager,Full-time,Rotational,Work From Home,2025-02-20,21:02:00,05:02:00,8.0,13.0,78.92,False,0.0,,True,True,0.0,10.68,MGR677,Bangalore,Medium,3.71,7.4,
EMP1255,Employee 255,Finance,Accountant,Full-time,Day,Hybrid,2025-02-21,08:32:00,16:32:00,8.0,5.0,78.68,False,0.0,,False,False,1.0,14.31,MGR232,London,Medium,4.69,8.9,
EMP1509,Employee 509,Customer Support,Support Manager,Contractor,Night,Hybrid,2025-02-10,21:22:00,05:22:00,8.0,10.0,72.81,False,0.5,,True,False,1.0,9.69,MGR497,London,High,4.76,4.7,
EMP1971,Employee 971,Customer Support,Support Manager,Contractor,Rotational,Hybrid,2025-02-11,20:37:00,04:37:00,8.0,14.0,92.88,False,1.0,,True,False,2.0,13.01,MGR249,New York,Low,3.64,7.2,
EMP1301,Employee 301,HR,HR Executive,Contractor,Night,Office,2025-02-17,20:40:00,04:40:00,8.0,11.0,84.49,False,0.0,,False,True,2.0,12.3,MGR307,Bangalore,Medium,4.1,7.5,
EMP1068,Employee 068,Sales,Sales Manager,Contractor,Rotational,Office,2025-02-01,21:32:00,05:32:00,8.0,12.0,87.83,False,0.5,,True,True,2.0,9.74,MGR560,Sydney,High,4.33,8.6,
EMP1381,Employee 381,HR,HR Executive,Contractor,Night,Office,2025-02-16,20:40:00,04:40:00,8.0,11.0,85.04,False,0.5,,True,False,0.0,14.04,MGR641,London,Medium,4.49,3.4,
EMP1948,Employee 948,Engineering,DevOps Engineer,Full-time,Night,Office,2025-02-13,20:35:00,04:35:00,8.0,10.0,92.8,False,0.0,,True,False,0.0,8.71,MGR626,Bangalore,High,4.38,1.7,
EMP1823,Employee 823,Engineering,QA Analyst,Full-time,Rotational,Hybrid,2025-02-21,20:44:00,04:44:00,8.0,12.0,86.71,False,0.0,,False,True,2.0,8.44,MGR325,London,Medium,4.86,3.0,
EMP1422,Employee 422,Finance,Accountant,Full-time,Day,Work From Home,2025-02-02,10:14:00,18:14:00,8.0,7.0,94.4,False,1.0,,False,True,2.0,11.03,MGR274,London,High,4.57,5.5,
EMP1907,Employee 907,Customer Support,Support Specialist,Contractor,Day,Hybrid,2025-02-03,09:00:00,17:00:00,8.0,5.0,86.01,False,0.0,,False,False,1.0,12.63,MGR381,Sydney,Low,4.04,8.6,
EMP1418,Employee 418,Sales,Sales Executive,Full-time,Day,Work From Home,2025-02-17,09:44:00,17:44:00,8.0,7.0,73.14,False,1.5,,False,False,2.0,9.68,MGR472,London,Medium,3.79,6.7,
EMP1901,Employee 901,Sales,Sales Executive,Contractor,Night,Office,2025-02-01,,,,,,True,,Unpaid Leave,,,,,MGR651,New York,Medium,4.33,4.6,Family Emergency
EMP1892,Employee 892,HR,HR Manager,Part-time,Day,Hybrid,2025-02-25,,,,,,True,,Sick Leave,,,,,MGR424,Bangalore,Low,3.95,2.9,Flu
EMP1759,Employee 759,Consulting,Senior Consultant,Contractor,Night,Hybrid,2025-02-08,,,,,,True,,Sick Leave,,,,,MGR429,New York,Medium,3.96,3.4,Family Emergency
EMP1142,Employee 142,Sales,Sales Manager,Part-time,Night,Work From Home,2025-02-08,20:58:00,04:58:00,8.0,8.0,93.26,False,0.0,,False,False,1.0,9.94,MGR647,Sydney,High,4.17,1.7,
EMP1527,Employee 527,Engineering,Software Engineer,Full-time,Day,Office,2025-02-14,10:29:00,18:29:00,8.0,6.0,91.3,False,0.5,,True,True,2.0,8.64,MGR392,London,Low,4.14,1.9,
EMP1932,Employee 932,Customer Support,Support Specialist,Contractor,Rotational,Office,2025-02-08,20:54:00,04:54:00,8.0,8.0,84.48,False,0.5,,True,True,1.0,11.66,MGR592,New York,High,3.99,7.7,
EMP1664,Employee 664,Customer Support,Support Manager,Full-time,Rotational,Hybrid,2025-02-20,20:26:00,04:26:00,8.0,12.0,76.4,False,0.5,,False,True,1.0,12.35,MGR516,Sydney,Low,4.45,2.5,
EMP1984,Employee 984,Finance,Financial Analyst,Full-time,Night,Office,2025-02-19,22:59:00,06:59:00,8.0,5.0,90.33,False,0.0,,True,True,0.0,8.49,MGR555,New York,Medium,3.76,5.3,
EMP1004,Employee 004,Consulting,Senior Consultant,Part-time,Rotational,Work From Home,2025-02-19,21:42:00,05:42:00,8.0,7.0,77.7,False,0.0,,False,False,2.0,14.83,MGR542,Sydney,Low,3.55,6.6,
EMP1759,Employee 759,Consulting,Senior Consultant,Contractor,Night,Hybrid,2025-02-15,21:16:00,05:16:00,8.0,11.0,94.01,False,0.0,,True,True,1.0,14.55,MGR429,New York,Medium,3.96,3.4,
EMP1778,Employee 778,Consulting,Consultant,Contractor,Rotational,Work From Home,2025-02-28,20:52:00,04:52:00,8.0,8.0,83.89,False,0.0,,True,False,2.0,11.31,MGR535,London,High,4.75,4.6,
EMP1388,Employee 388,HR,HR Executive,Part-time,Rotational,Work From Home,2025-02-16,21:21:00,05:21:00,8.0,9.0,77.23,False,0.0,,False,False,2.0,8.64,MGR613,Sydney,Medium,4.8,8.5,
EMP1243,Employee 243,Sales,Sales Executive,Contractor,Night,Work From Home,2025-02-22,99:99:99,05:51:00,8.0,14.0,83.69,False,0.0,,False,True,2.0,12.46,MGR646,London,Medium,3.71,4.1,
EMP1135,Employee 135,Sales,Sales Executive,Full-time,Rotational,Office,2025-02-14,20:16:00,04:16:00,8.0,15.0,86.57,False,0.0,,False,False,0.0,12.74,MGR411,Sydney,High,4.0,4.4,
EMP1031,Employee 031,Finance,Financial Analyst,Full-time,Day,Hybrid,2025-02-08,,,,,,True,,Unpaid Leave,,,,,MGR505,London,Medium,4.93,2.2,Personal
EMP1651,Employee 651,Customer Support,Support Manager,Full-time,Rotational,Hybrid,2025-02-16,20:43:00,04:43:00,8.0,5.0,93.86,False,0.0,,False,True,0.0,13.15,MGR274,London,Low,4.64,5.9,
EMP1863,Employee 863,Engineering,DevOps Engineer,Contractor,Rotational,Office,2025-02-01,21:25:00,05:25:00,8.0,12.0,93.56,False,0.0,,False,True,1.0,13.45,MGR354,New York,Medium,3.51,8.0,
EMP1842,Employee 842,Finance,Accountant,Part-time,Day,Work From Home,2025-02-10,10:20:00,18:20:00,8.0,11.0,88.73,False,0.0,,False,True,0.0,12.07,MGR508,London,Low,4.58,3.0,
EMP1118,Employee 118,Customer Support,Support Manager,Full-time,Rotational,Work From Home,2025-02-08,22:34:00,06:34:00,8.0,7.0,90.52,False,0.5,,False,False,2.0,9.93,MGR303,New York,Low,4.35,6.9,
EMP1173,Employee 173,Consulting,Consultant,Part-time,Night,Work From Home,2025-02-12,22:25:00,06:25:00,8.0,10.0,79.76,False,0.5,,False,True,0.0,14.38,MGR428,London,High,3.84,1.6,
EMP1959,Employee 959,Customer Support,Support Specialist,Full-time,Night,Work From Home,2025-02-19,99:99:99,04:53:00,8.0,10.0,82.95,False,0.0,,False,False,0.0,14.76,MGR554,London,High,4.51,4.7,
EMP1703,Employee 703,Sales,Sales Manager,Part-time,Day,Hybrid,2025-02-15,09:58:00,17:58:00,8.0,13.0,78.1,False,1.5,,True,True,2.0,11.9,MGR463,Bangalore,High,4.36,6.7,
EMP1027,Employee 027,Consulting,Senior Consultant,Full-time,Rotational,Work From Home,2025-02-12,20:17:00,04:17:00,8.0,14.0,74.46,False,0.0,,False,False,1.0,12.41,MGR463,New York,Low,3.8,1.6,
EMP1194,Employee 194,Consulting,Consultant,Full-time,Night,Work From Home,2025-02-03,21:24:00,05:24:00,8.0,14.0,83.63,False,0.0,,False,False,1.0,12.26,MGR312,Bangalore,High,3.73,9.6,
EMP1542,Employee 542,Customer Support,Support Manager,Part-time,Night,Office,2025-02-15,21:32:00,05:32:00,8.0,8.0,73.58,False,0.0,,True,True,0.0,14.76,MGR328,New York,Medium,4.81,3.0,
EMP1806,Employee 806,Sales,Sales Executive,Part-time,Day,Office,2025-02-08,08:42:00,16:42:00,8.0,10.0,77.03,False,0.0,,False,True,1.0,8.51,MGR359,New York,High,4.8,6.7,
EMP1660,Employee 660,HR,HR Executive,Contractor,Night,Office,2025-02-16,20:55:00,04:55:00,8.0,14.0,75.28,False,0.0,,True,True,0.0,8.93,MGR210,London,High,4.35,4.0,
EMP1861,Employee 861,Customer Support,Support Specialist,Full-time,Day,Office,2025-02-28,09:01:00,17:01:00,8.0,15.0,86.02,False,0.5,,False,False,0.0,11.3,MGR533,Bangalore,Low,4.58,9.9,
EMP1993,Employee 993,Customer Support,Support Manager,Part-time,Night,Work From Home,2025-02-19,21:21:00,05:21:00,8.0,8.0,83.23,False,1.5,,True,False,2.0,10.95,MGR233,Sydney,High,3.84,5.8,
EMP1082,Employee 082,HR,HR Executive,Contractor,Night,Hybrid,2025-02-16,,,,,,True,,Unpaid Leave,,,,,MGR410,Bangalore,Medium,4.75,4.0,Family Emergency
EMP1218,Employee 218,HR,HR Manager,Contractor,Night,Work From Home,2025-02-24,20:04:00,04:04:00,8.0,9.0,71.05,False,0.5,,False,True,2.0,8.3,MGR402,London,Low,4.72,3.7,
EMP1391,Employee 391,Customer Support,Support Manager,Contractor,Night,Work From Home,2025-02-10,22:14:00,06:14:00,8.0,6.0,89.71,False,0.0,,False,True,0.0,13.62,MGR315,New York,Low,3.74,4.9,
EMP1640,Employee 640,HR,HR Manager,Contractor,Night,Office,2025-02-18,22:13:00,06:13:00,8.0,11.0,92.79,False,0.0,,True,False,2.0,10.39,MGR659,Bangalore,Low,4.51,9.1,
EMP1149,Employee 149,Engineering,QA Analyst,Part-time,Rotational,Hybrid,2025-02-09,22:51:00,06:51:00,8.0,15.0,90.83,False,0.0,,True,True,2.0,12.74,MGR544,London,Medium,3.69,7.7,
EMP1562,Employee 562,Finance,Accountant,Full-time,Day,Office,2025-02-07,08:56:00,16:56:00,8.0,14.0,74.58,False,0.0,,False,True,2.0,14.05,MGR303,New York,High,4.03,2.4,
EMP1117,Employee 117,Customer Support,Support Specialist,Contractor,Day,Hybrid,2025-02-06,10:12:00,18:12:00,8.0,9.0,82.13,False,1.0,,True,False,2.0,9.05,MGR362,London,High,4.85,9.9,
EMP1338,Employee 338,Consulting,Senior Consultant,Part-time,Night,Hybrid,2025-02-22,20:36:00,04:36:00,8.0,13.0,85.57,False,0.0,,True,False,1.0,8.56,MGR268,New York,Medium,4.29,3.4,
EMP1755,Employee 755,Sales,Sales Manager,Full-time,Day,Hybrid,2025-02-23,10:16:00,18:16:00,8.0,10.0,73.81,False,0.0,,False,True,1.0,13.76,MGR478,Sydney,Medium,4.72,5.4,
EMP1390,Employee 390,Engineering,DevOps Engineer,Full-time,Night,Work From Home,2025-02-21,21:00:00,05:00:00,8.0,6.0,81.66,False,1.0,,False,True,0.0,9.22,MGR295,New York,Medium,3.66,5.7,
EMP1710,Employee 710,Engineering,DevOps Engineer,Contractor,Night,Hybrid,2025-02-13,20:17:00,04:17:00,8.0,8.0,73.09,False,0.5,,False,True,2.0,14.11,MGR381,Sydney,Medium,4.38,6.5,
EMP1289,Employee 289,HR,HR Executive,Full-time,Rotational,Hybrid,2025-02-03,21:39:00,05:39:00,8.0,7.0,76.45,False,0.0,,False,False,2.0,13.88,MGR516,London,Medium,4.47,3.3,
EMP1364,Employee 364,Sales,Sales Executive,Contractor,Night,Work From Home,2025-02-02,20:06:00,04:06:00,8.0,7.0,88.46,False,0.0,,False,True,0.0,8.68,MGR598,Sydney,Low,3.66,9.3,
EMP1684,Employee 684,Sales,Sales Executive,Full-time,Night,Work From Home,2025-02-19,22:26:00,06:26:00,8.0,14.0,83.75,False,0.0,,True,False,2.0,8.17,MGR239,London,Medium,4.88,7.7,
EMP1347,Employee 347,HR,HR Executive,Part-time,Day,Work From Home,2025-02-28,09:08:00,17:08:00,8.0,11.0,88.61,False,0.0,,False,True,1.0,13.81,MGR316,London,Medium,4.63,7.3,
EMP1643,Employee 643,Finance,Accountant,Contractor,Rotational,Office,2025-02-13,22:07:00,06:07:00,8.0,14.0,91.39,False,0.0,,False,True,0.0,8.4,MGR699,Bangalore,High,4.87,6.6,
EMP1079,Employee 079,Finance,Accountant,Contractor,Rotational,Office,2025-02-14,22:14:00,06:14:00,8.0,13.0,91.02,False,0.0,,True,False,1.0,11.07,MGR594,Bangalore,Medium,4.89,6.5,
EMP1656,Employee 656,Engineering,QA Analyst,Contractor,Day,Hybrid,2025-02-18,10:52:00,18:52:00,8.0,12.0,77.2,False,0.0,,True,False,2.0,10.02,MGR544,New York,Low,4.68,2.2,
EMP1113,Employee 113,Finance,Accountant,Full-time,Rotational,Office,2025-02-24,20:11:00,04:11:00,8.0,5.0,74.71,False,1.5,,True,False,1.0,10.8,MGR375,Sydney,Low,3.72,7.4,
EMP1839,Employee 839,HR,HR Executive,Contractor,Day,Hybrid,2025-02-12,10:55:00,18:55:00,8.0,13.0,71.68,False,1.0,,False,True,2.0,14.78,MGR365,New York,Medium,4.69,7.6,
EMP1158,Employee 158,Finance,Accountant,Part-time,Rotational,Hybrid,2025-02-17,21:48:00,05:48:00,8.0,8.0,78.98,False,1.5,,True,True,0.0,10.34,MGR669,Bangalore,Low,4.0,8.4,
EMP1542,Employee 542,Customer Support,Support Manager,Part-time,Night,Office,2025-02-22,22:59:00,06:59:00,8.0,8.0,82.04,False,0.5,,False,False,0.0,11.9,MGR328,New York,Medium,4.81,3.0,
EMP1357,Employee 357,Finance,Accountant,Part-time,Rotational,Work From Home,2025-02-20,22:55:00,06:55:00,8.0,5.0,72.01,False,0.0,,True,False,1.0,9.94,MGR456,Bangalore,High,4.68,3.2,
EMP1073,Employee 073,Customer Support,Support Specialist,Contractor,Rotational,Work From Home,2025-02-22,20:11:00,04:11:00,8.0,13.0,80.58,False,0.0,,True,True,0.0,14.09,MGR311,New York,Low,3.88,9.7,
EMP1151,Employee 151,Engineering,DevOps Engineer,Part-time,Night,Hybrid,2025-02-17,22:00:00,06:00:00,8.0,11.0,84.48,False,0.0,,False,True,1.0,9.85,MGR579,Sydney,Low,4.47,3.1,
EMP1114,Employee 114,Engineering,QA Analyst,Full-time,Night,Work From Home,2025-02-06,22:35:00,06:35:00,8.0,12.0,70.86,False,0.0,,False,True,1.0,11.71,MGR689,London,High,3.54,1.8,
EMP1140,Employee 140,Consulting,Senior Consultant,Full-time,Rotational,Office,2025-02-16,21:46:00,05:46:00,8.0,10.0,84.55,False,0.0,,True,True,1.0,10.49,MGR292,Bangalore,High,3.63,8.8,
EMP1599,Employee 599,HR,HR Executive,Part-time,Rotational,Office,2025-02-25,20:51:00,04:51:00,8.0,12.0,91.63,False,0.5,,True,True,0.0,9.3,MGR228,Sydney,High,3.56,8.9,
EMP1681,Employee 681,Consulting,Consultant,Full-time,Night,Work From Home,2025-02-02,20:24:00,04:24:00,8.0,7.0,92.26,False,0.5,,False,True,2.0,10.02,MGR563,Bangalore,High,4.89,1.9,
EMP1450,Employee 450,Consulting,Consultant,Part-time,Day,Office,2025-02-18,10:58:00,18:58:00,8.0,14.0,71.18,False,0.0,,False,True,2.0,13.0,MGR240,Sydney,Low,4.06,8.9,
EMP1113,Employee 113,Finance,Accountant,Full-time,Rotational,Office,2025-02-09,20:46:00,04:46:00,8.0,11.0,77.77,False,0.0,,True,False,2.0,14.46,MGR375,Sydney,Low,3.72,7.4,
EMP1374,Employee 374,Finance,Accountant,Contractor,Day,Hybrid,2025-02-01,08:13:00,16:13:00,8.0,5.0,86.6,False,0.5,,False,True,1.0,9.2,MGR461,New York,Low,3.57,1.2,
EMP1348,Employee 348,Sales,Sales Manager,Part-time,Night,Work From Home,2025-02-18,20:22:00,04:22:00,8.0,7.0,73.56,False,0.0,,False,False,2.0,11.97,MGR560,Sydney,Medium,3.77,4.6,
EMP1369,Employee 369,HR,HR Executive,Contractor,Night,Hybrid,2025-02-11,20:51:00,04:51:00,8.0,11.0,84.62,False,1.5,,False,True,0.0,9.62,MGR605,Sydney,Medium,3.57,7.2,
